City,2000-01-31,2007-03-31,Percent Gain
Longview,164904.24116605386,224498.9662984064,36.13898873124939
Plainfield,293221.46269180864,428050.0265658635,45.98181955587843
Parker,394430.0553621766,527909.5686495736,33.84111111026578
Roswell,358684.0787463247,512072.5043959398,42.76421361821787
Midlothian,301749.45405189594,520291.2591602136,72.42492146174091
Federal Way,291505.87433002953,530431.4509446245,81.96252551126788
Anderson,184946.5938443197,222214.3021078474,20.15052426155959
Fayetteville,205138.2389285101,314587.9482941262,53.35412351071167
Redmond,534321.2470813509,955114.7364386228,78.75290223920399
Springfield,133205.67197567257,156396.62249902656,17.40988216146635
Columbia,241050.80431568733,559565.927577404,132.1360964407236
Acworth,255821.6549612121,337768.5071337717,32.03280511377524
Lawton,131753.32016439206,176297.26173780765,33.80859132645535
Clermont,230246.69600338145,467264.2184380316,102.94068342729629
Lynchburg,161651.6348467984,237989.870729186,47.22391824538947
Sandy,345612.68102755776,498271.84671961336,44.170591553000094
Redwood City,741964.7792410303,1322564.1216445558,78.25160420652735
Medford,241872.31338052885,506286.1023315176,109.31957662099019
Livermore,515886.9655418196,1071048.8083533463,107.61307803705758
Canton,317356.7025735298,431794.0317201573,36.05952803852095
Tomball,236222.1500331466,273187.453927901,15.648534182576611
Fort Mill,293970.9246024162,374695.4754946783,27.46004592169744
Lees Summit,256568.8019365211,325291.0146280313,26.78510098375604
Lynn,208535.53738334612,372364.83122249617,78.56181056468394
Canton,292133.28203527245,362672.5219053645,24.146252484020316
Santa Cruz,589818.8182076262,1193431.1034244334,102.33859391789113
Portsmouth,122828.90496060552,251402.7332991062,104.67717544151168
Kenosha,184305.5331470465,264010.7384547014,43.24623571884998
New Bedford,165301.34666033834,333816.9911790453,101.94450796881486
Covington,152767.57490636717,200141.1184573484,31.010208534119222
Bowie,283196.7550425243,669644.1382547758,136.45897289826758
San Marcos,350563.13247343834,795239.8884093356,126.84641217073498
Napa,424993.0545002533,1018588.1348837418,139.67171324281838
Williamsburg,306536.4392559956,513267.01690280304,67.44078392395039
Annapolis,342195.67167908425,813901.62098782,137.84684855719274
Highlands Ranch,387750.3209639444,529511.919972911,36.560021061116935
Sterling,294304.33739165595,664978.5128639723,125.94927372036264
Pittsburg,326354.0790349581,810620.4089084949,148.3867863106021
Johnson City,174750.1200097645,231710.5043699696,32.59533347217292
Mission Viejo,435087.55903708,1034408.3076954016,137.74715829262428
Newnan,256951.21155537225,333169.15174309025,29.662417128277774
Arden-Arcade,289464.8454678081,677932.4083892851,134.20198307454893
Spokane Valley,192391.99351037436,304885.5536856993,58.471019569355896
Livonia,289819.836017145,347534.0660570869,19.913830203301774
Humble,163269.9947120325,202016.5296203262,23.731571117297424
Loveland,275421.7990021967,354053.3626520519,28.54950622453383
Cleveland,173629.5214910171,228984.526938642,31.881102344965417
Valdosta,171609.54324294106,224266.3344774167,30.684069335195097
Flagstaff,269721.8256240436,571376.3424926683,111.83912023830472
Ogden,204921.04795867985,233226.4395222877,13.812827840561948
Apex,351356.47772339365,459929.4865651057,30.90109780961159
Fort Smith,155056.61562090865,209219.00390107196,34.93071744360954
Holland,247510.04368095813,294501.12499565515,18.985525038033924
Port Charlotte,148195.73475653245,333730.83984350786,125.19598178165316
Santa Monica,903903.833108822,2098018.814443147,132.10641858076553
Goodyear,287364.5544525397,565705.4840424387,96.85986851098191
Lacey,212413.9872664683,382624.3596783155,80.13143324611782
Dallas,191545.73794681777,242915.14011293696,26.818347783014506
Fort Pierce,128684.85631098384,307668.79627842066,139.0870263202522
Manteca,293837.5083831811,707328.4407745218,140.72094970670815
Glen Burnie,179845.69176352306,405863.5340101337,125.67320352816611
Fall River,183097.9864354819,362864.2826281407,98.18037854610866
Monroe,148556.87726428825,196654.9312910448,32.37686124836099
Florissant,155681.5461371922,233162.00207626144,49.76855501601369
Palm Coast,184506.2915699462,408542.6618219423,121.42478630169862
Albany,136368.8635021621,180647.8774269726,32.47003222558094
Macomb,279652.8856154689,338979.53410992486,21.214388102553627
Herndon,326918.07707188884,729440.38204906,123.12635281060244
Conyers,258242.24038625308,333381.6283182352,29.096474619952218
Nashua,243882.369253096,443009.12607631134,81.64868884661595
Leesburg,403846.2267337936,859588.925048377,112.85055254830914
Deltona,147523.19543631354,331491.986174715,124.70499313297591
Ellicott City,350020.54503502813,775648.0230169509,121.60071287796215
Waukegan,184520.0798979801,262537.3476085915,42.281180321267264
Bloomington,229938.10356433212,380130.00607284665,65.31840533619683
Duluth,361805.3390214173,485479.1642860402,34.18242129846014
Sanford,185139.6038432838,421087.3709476769,127.44316300045514
Morgantown,211519.58016548032,319296.3621458126,50.95357219223588
Mount Pleasant,353197.9415367164,660698.4830998468,87.06181588296838
Clifton,254749.29376416444,530304.1182656382,108.16706120354165
Newton,798265.5032986292,1256375.4527239176,57.38816816363297
Warner Robins,160492.1189908031,200317.34132277724,24.81444109679696
Waldorf,253424.66945549467,577311.7492920227,127.80408495054094
Walnut Creek,603609.2755872356,1277676.0422184195,111.67269853091675
Quincy,272791.70940180816,476709.3512717856,74.75214049471617
Town 'n' Country,165016.97805474506,372237.27116092393,125.57513508545325
Saint Cloud,206710.89144810813,447227.7257452842,116.35421462906051
Jonesboro,175081.99122494555,206034.60071500763,17.678922471411763
San Ramon,625902.3450075982,1361005.790997821,117.44698703458268
Citrus Heights,195897.5145713817,456518.5141714283,133.03946207295078
Mooresville,312875.18804802967,447111.0475838581,42.90396447647418
Owensboro,154815.18880177912,181404.63688585605,17.17496086131529
Brandon,178228.7724246757,371314.946957206,108.33614118850186
Charleston,182992.20320821676,222182.52232244404,21.416387379977486
Troy,412328.7041958705,472400.8654189008,14.568998134676047
Lawrence,156127.16754256326,312129.553334395,99.92007684972732
Sioux City,111509.4163661026,150722.69359226973,35.16588867923396
Buckeye,233280.7319747344,505683.3036699299,116.77028333600146
Bloomington,219123.5510229374,270602.3735168516,23.493057799398986
Danbury,269423.0091690238,507738.3382409843,88.4539630846645
Rancho Cordova,249073.4727626247,583102.8941386817,134.10879033850313
Germantown,237874.9117717284,573051.1542297228,140.90441062554726
Newport Beach,1415020.18516263,3450738.989751588,143.86500107452466
Brooklyn Park,213462.87362294956,366727.8456556986,71.79935762668916
Pasco,216964.5205228244,307060.1068301638,41.525492781139505
Alpharetta,378028.7617140781,548343.2724818089,45.05332080963409
Westland,182000.2571883197,222958.21920531557,22.504342933216726
Avondale,203724.137684902,408920.6630374316,100.72273599209187
Cedar Park,337817.7602198252,394163.7053731002,16.679391017396327
Cicero,179381.85829582892,340338.29882471426,89.72838282422231
Kirkland,509437.8583987389,952396.3777938832,86.95045177589434
Springdale,185371.2340056626,284350.6008362886,53.39521385912682
Middletown,154822.94862735257,182469.0357881485,17.856582248241516
Battle Creek,163584.33860798672,193641.1393930259,18.373886547334607
Snellville,258454.99334290856,334675.15819419926,29.490691537990354
Decatur,110578.3931244424,136090.2496325773,23.07128525499953
Watsonville,424042.8425643914,994824.4745448324,134.60470846027007
Camarillo,448915.2279889472,1009252.8099434637,124.82035516253696
Jackson,193501.56044571503,220293.12988218796,13.845660662767134
Farmington Hills,364644.2893933729,412010.1109048994,12.989596406493842
Arlington Heights,369443.9637694415,620105.3052224513,67.84827092463736
Smyrna,301475.01845991326,419081.30641351145,39.01029297697387
Conway,173859.20287494283,228327.3520056686,31.328884654961175
Wake Forest,353128.54992994753,452996.4615808686,28.280894215642572
Mountain View,741600.9858266591,1261638.3505113465,70.12360752258226
Des Plaines,265741.21058998915,459611.34086238703,72.95448449338149
Oviedo,264972.3699192495,585421.7622307163,120.93690840638365
Evanston,489285.2129635111,842907.3350272066,72.27320848751404
Cranston,209744.10348247545,443975.890387514,111.67502829208695
Westerville,302634.24989265355,374708.6528875115,23.81567949444692
Maryville,172271.28015584865,256832.91262240132,49.08632036056868
Wesley Chapel,239955.28782676675,469881.5919747865,95.8204781525851
Kingsport,160287.95181712144,207695.77633193368,29.576661238332868
Schaumburg,276826.0983288358,461768.8956265049,66.80829532119459
Lexington,173494.2660930999,216094.15926093585,24.55406402017697
Salisbury,157580.8390499795,210463.8000844765,33.55925844367682
Sumter,135275.3040744063,204516.0965983757,51.185094720529676
Johns Creek,418959.5854386059,601262.182656218,43.513170137105384
Mechanicsburg,234077.32549139787,338640.72494225594,44.67045205311895
Parma,171970.0775534486,198368.85696082195,15.350798105658004
Milpitas,553760.7206392876,1027463.3929155198,85.54284452125232
Orange Park,180068.0734636248,320063.9659504024,77.74609334900107
Bethesda,657157.9184575153,1453492.5939646896,121.17858632462885
Plymouth,348541.3124218206,571392.9996554793,63.938385290738076
Marysville,311555.01539382886,531805.2885965337,70.69386218170554
Lake Forest,402709.2137354061,993428.1117221216,146.6862137340712
Porterville,139110.85127527558,325791.7820915054,134.19580795089922
Plant City,174790.3114079179,363184.3780953023,107.7829000760338
The Villages,206295.60528046548,394898.7284344307,91.42372320416293
Chesterfield,261356.94636171567,437844.0258466106,67.52721974362159
Dalton,144870.70220781502,196589.5172844936,35.6999823211243
Rome,165774.43954251928,207961.2578382428,25.448325092906178
Somerville,359243.88478780177,631221.9408213123,75.7084720298475
Shelby,323467.5401599115,393654.017053557,21.698151492711638
Folsom,357119.0647828882,775080.5466507281,117.03701176579328
Venice,235301.08116847725,517950.0010962959,120.12223595583058
Layton,268531.6718905613,336158.3327474401,25.183867653585267
Rogers,223485.81396316644,333330.3531465144,49.150564519254836
Castle Rock,403750.1414808455,552050.9083482673,36.73082721989769
Olympia,230932.0705605116,424226.6585453474,83.70192477626723
Winter Park,283261.7262864728,639772.8731994032,125.85927212502325
Tulare,173699.4554082256,385711.0364282007,122.05656058144166
Suwanee,390908.7194379547,529808.6747202543,35.53258046584602
Glen Allen,314995.4955271641,541410.6069116007,71.87884099914419
Springfield,221888.2389711496,368829.3766757264,66.22304020524604
