RegionID,CountyName,2007-03-31,2012-03-31,Gain
77630,Miami County,144843.45117304023,126330.90121323292,-18512.549959807307
72163,Seminole County,242104.230074983,116532.58918236796,-125571.64089261505
74656,Shelby County,68472.60456631838,37959.980268302585,-30512.62429801579
81284,Milwaukee County,75690.47116043894,25741.525289468715,-49948.94587097023
75603,Jefferson County,107912.7798785344,95011.1109130336,-12901.668965500809
93296,Denver County,345882.735152374,317844.7490870134,-28037.9860653606
85932,Saint Louis County,85981.65604873265,57189.30322935708,-28792.35281937557
92447,Nueces County,175560.07435043334,162245.55603517452,-13314.518315258814
97113,Ventura County,566437.4440531692,283451.81802499737,-282985.62602817186
84388,DuPage County,429486.38626296166,321196.6262563389,-108289.76000662276
63645,Monroe County,155570.28430103016,154621.86265161188,-948.4216494182765
81647,Brown County,207062.78483424865,159768.2850702261,-47294.49976402256
93257,Jefferson County,329205.3027789253,298962.642905625,-30242.65987330029
81236,Milwaukee County,297918.71217091265,243274.0268461664,-54644.68532474624
73386,Jefferson County,251289.6657329965,220847.7370280462,-30441.92870495032
99948,Clark County,304397.43158762646,189333.23070191732,-115064.20088570914
84345,Cook County,306373.7826429128,173656.7502933025,-132717.03234961032
66248,Prince William County,565493.2801795736,415648.2356771345,-149845.0445024391
71590,Lowndes County,144808.13096762868,117365.34149729596,-27442.78947033272
94827,Maricopa County,366470.1542462513,189633.5481444632,-176836.6061017881
97761,Alameda County,834589.3046384944,581463.8915699086,-253125.4130685858
76482,Union County,192706.47743170164,175139.33526273153,-17567.14216897011
79779,Kent County,95059.71302844182,59042.95811267631,-36016.754915765516
99538,King County,554007.9555562377,354272.0833447574,-199735.87221148034
76996,Lake County,220246.7098228545,174376.87159474098,-45869.83822811351
82273,Hennepin County,247716.33915797048,169343.6839344111,-78372.65522355938
62004,Queens County,518640.55668540485,636528.6644126781,117888.10772727325
93288,Denver County,273037.35950297833,285773.8441536401,12736.484650661761
65783,Philadelphia County,264275.51270414377,224060.37519387132,-40215.13751027244
93307,Arapahoe County,277859.644722129,252448.4886521637,-25411.156069965276
60909,Gloucester County,246718.08747139908,181113.0979604862,-65604.98951091288
97039,Orange County,753839.6280396223,483221.4199409772,-270618.20809864515
91175,Tarrant County,175993.82128055222,161165.77551129812,-14828.045769254095
91292,Tarrant County,154960.09725363398,139939.33017113808,-15020.767082495906
67505,Henrico County,259604.87884989785,210062.9344296668,-49541.94442023104
98464,Yuba County,191295.05256346744,123616.32949577912,-67678.72306768832
677175,Salt Lake County,304307.5002533703,241884.9919572165,-62422.50829615383
83136,Minnehaha County,147057.77705394893,145837.8911031713,-1219.8859507776215
94476,Salt Lake County,179797.08629351473,148459.87770959327,-31337.208583921456
97996,Santa Clara County,718492.959719065,498735.5168469457,-219757.4428721193
79094,Wayne County,91979.55356187774,36261.565359343,-55717.98820253473
72072,Santa Rosa County,180047.62118189802,129567.03694412672,-50480.5842377713
79019,Wayne County,246586.84165704224,165129.4931910525,-81457.34846598975
73396,Jefferson County,264888.4870734411,225697.7878011621,-39190.69927227899
97399,Fresno County,276168.47450461274,128682.06236138682,-147486.4121432259
89409,White County,122367.17860670543,125210.55336349783,2843.3747567924
72402,Broward County,420339.66872549616,230695.13657445429,-189644.53215104187
60317,New Haven County,252251.0080138742,183266.6959885737,-68984.31202530052
66246,Loudoun County,611846.864648377,479332.4138293349,-132514.45081904216
92328,Bexar County,211017.34349710928,210389.22929862916,-628.1141984801216
78298,Allen County,132615.3963740287,127016.92383063951,-5598.472543389187
81188,Waukesha County,293951.1118786386,254556.45659067205,-39394.65528796657
67042,Carroll County,422792.4926909327,329431.84605344385,-93360.64663748886
58994,Providence County,304181.9260281197,209815.97254669995,-94365.95348141974
69040,Monongalia County,172142.43234420262,165157.60162484457,-6984.830719358055
94840,Maricopa County,403663.7846373883,250940.77008978464,-152723.01454760367
71861,Duval County,171156.9911154436,98441.71873997449,-72715.27237546913
77441,Clermont County,154356.04563676208,138081.6857226307,-16274.359914131375
72884,Polk County,169641.61725955768,79486.3999811621,-90155.21727839558
58481,Middlesex County,515683.9435152567,459485.6630678166,-56198.280447440105
96967,Orange County,904255.3005892036,658005.1681437154,-246250.13244548824
79599,Berrien County,126134.20655045542,98847.2797722818,-27286.926778173613
72157,Seminole County,268858.2276599242,128160.14197762248,-140698.08568230172
94759,Maricopa County,279401.788536448,85509.24285962559,-193892.54567682237
91715,Harris County,128131.71417004272,107977.15450875716,-20154.55966128556
96292,Los Angeles County,672082.8752813103,490682.2700656583,-181400.60521565197
59405,Androscoggin County,140620.69562131466,132406.64192967254,-8214.053691642126
99910,Clark County,430599.3081035214,288601.0477203882,-141998.2603831332
62533,Ulster County,220364.93486202596,171153.33052982477,-49211.60433220118
399661,Maricopa County,413190.7267200717,234534.1198008059,-178656.6069192658
66757,Anne Arundel County,311218.6701047439,220772.49104672275,-90446.17905802117
74385,Washington County,109407.11119315193,107585.38476979108,-1821.726423360844
99146,Multnomah County,260990.3621089825,173233.46367186742,-87756.89843711507
96903,Riverside County,270823.0260071389,87829.50078310892,-182993.52522402996
72236,Orange County,215773.8990060438,82672.12313930254,-133101.77586674126
98434,Sacramento County,323311.20905345725,150720.55476192027,-172590.65429153698
62204,Suffolk County,334167.8812297922,195768.6010464249,-138399.2801833673
82047,Dakota County,271069.0274978697,176462.53012414536,-94606.49737372433
67245,Stafford County,351128.5537972977,226525.33172292355,-124603.22207437415
90671,Collin County,250463.21044098985,241382.49334383412,-9080.71709715572
62687,Dutchess County,330517.31292324903,243057.5954371793,-87459.71748606974
80288,Polk County,85251.80060222543,68648.74706318985,-16603.05353903558
93434,Boulder County,360687.9312394489,338280.6444830695,-22407.286756379413
96265,Los Angeles County,687493.0861320061,474732.3144343109,-212760.77169769525
91978,Fort Bend County,103528.0423873039,85518.04745852655,-18009.99492877735
67606,Henrico County,164352.88666612282,141042.099984424,-23310.78668169881
97229,Kern County,424691.4651299447,246462.75759038024,-178228.7075395645
90676,Dallas County,194537.5060781453,186381.6173795419,-8155.888698603405
97890,Sonoma County,682388.0906311437,443958.6496036523,-238429.44102749135
61175,Ocean County,225033.27189590276,128955.4255690066,-96077.84632689615
99907,Clark County,373820.72021452,238519.21905263272,-135301.50116188728
75668,Clark County,117436.49715374666,111419.64312034997,-6016.854033396696
95937,Washoe County,462302.2068956662,219085.37729398676,-243216.82960167943
67921,Roanoke County,240144.7561337298,209390.44065743723,-30754.31547629257
93584,El Paso County,312928.5883465782,286118.0932049022,-26810.495141675987
99138,Washington County,440551.5344273656,309305.29940508056,-131246.23502228502
85535,Macon County,81418.61815445285,76005.70207212615,-5412.916082326701
75718,Fayette County,199061.51448672937,184822.94358493944,-14238.570901789935
58949,Providence County,350136.04502974544,249377.36146239343,-100758.68356735201
73535,Morgan County,54142.71082652407,55412.51715978072,1269.8063332566526
69933,New Hanover County,274873.7814629053,213602.3760672639,-61271.4053956414
77374,Erie County,99126.94561239023,83183.71880704076,-15943.226805349477
69043,Monongalia County,212540.140918648,199299.000589012,-13241.140329635993
58495,Essex County,623236.7236574724,576791.5036210982,-46445.22003637417
84430,DuPage County,271585.9154662492,186625.2302865119,-84960.68517973731
90800,Dallas County,298746.1642851737,295164.9098266121,-3581.254458561598
95837,Clark County,510161.6212917299,199367.19537425507,-310794.42591747484
65754,Delaware County,289274.8969090517,258016.71310892535,-31258.18380012634
97179,Kings County,277754.18359434285,169303.5386226224,-108450.64497172044
79045,Wayne County,109121.2193471402,49541.29125701605,-59579.92809012415
77020,Cuyahoga County,116684.84899965364,61772.393245016254,-54912.45575463738
73051,Sarasota County,280620.4072638794,137691.31216253803,-142929.09510134134
96181,Orange County,635263.0322803252,370535.2608250369,-264727.7714552883
65788,Philadelphia County,40924.098832773736,23336.044308260254,-17588.05452451348
78704,Warrick County,173262.15622929911,171874.72779092065,-1387.4284383784689
66794,Baltimore County,338347.0212402017,243647.90979300765,-94699.11144719407
72716,Hillsborough County,257394.2996598021,122159.51073285112,-135234.788926951
96740,Imperial County,206225.2857926253,137626.91273411803,-68598.37305850728
77022,Cuyahoga County,242077.1861803833,197314.9009782087,-44762.28520217459
71035,Fulton County,129523.5489944336,36136.42270681376,-93387.12628761985
67227,Fairfax County,487613.9329023518,379238.0618290336,-108375.87107331818
99347,Josephine County,237079.6392748333,173949.98657591172,-63129.65269892156
71743,Nassau County,340115.5096350378,222469.84639006035,-117645.66324497745
93445,Larimer County,243671.79831645728,230579.630457588,-13092.167858869274
71057,Cobb County,317293.9502463383,254708.16381095172,-62585.7864353866
97067,Orange County,786094.2526155412,528111.2859473986,-257982.9666681426
65660,Bucks County,265865.4864462538,220789.3821517481,-45076.10429450567
91657,Harris County,267960.00742231944,282812.666700572,14852.65927825257
90753,Rockwall County,163664.9777712879,147038.14197162745,-16626.835799660446
73411,Shelby County,289450.5806306454,249884.01342018356,-39566.56721046183
71520,Chatham County,159925.20158839982,130109.144779314,-29816.05680908583
69686,Gaston County,81725.43675810557,63847.2679098459,-17878.168848259673
65304,Northampton County,168087.71597753835,133473.3852710276,-34614.33070651075
98358,El Dorado County,472568.9896738233,251804.9819696846,-220764.0077041387
96602,San Diego County,1413101.5222094925,1112938.6867479987,-300162.8354614938
99786,Pierce County,266071.636917798,150217.10940705534,-115854.52751074269
85387,Saint Clair County,187015.69030102537,161216.5121669328,-25799.178134092566
90007,Carter County,76005.07524272654,80844.75507233983,4839.679829613291
73445,Tuscaloosa County,79959.35426065655,66242.59921542187,-13716.755045234677
70452,Charleston County,240184.88100158097,177950.1077816945,-62234.77321988647
81421,Dane County,262512.6531546689,246492.99832041265,-16019.654834256275
100226,Anchorage Borough,265242.691272456,275195.7763282953,9953.08505583927
92634,Travis County,191968.381267829,185540.924614962,-6427.456652867026
93851,Laramie County,189149.04457646763,183424.59297516884,-5724.451601298788
99515,King County,435565.13779350015,263316.1027361326,-172249.03505736752
99348,Josephine County,261041.2982969752,190886.24760053537,-70155.05069643984
69688,Gaston County,117926.41701536054,101598.21641660204,-16328.2005987585
71865,Duval County,157196.89934722215,82406.10175112012,-74790.79759610203
91997,Brazoria County,110325.1678568267,106994.14597490552,-3331.021881921173
91990,Harris County,62791.11162178864,55782.9939025656,-7008.117719223039
98233,Sonoma County,648503.0194961306,389960.56844922254,-258542.4510469081
72242,Orange County,301749.3761397849,140560.28215382193,-161189.09398596294
60610,Essex County,243766.64850689247,133214.86010358864,-110551.78840330383
73008,Collier County,380319.6322349252,139083.11517012678,-241236.5170647984
66263,Loudoun County,550824.6495087321,431862.21125156974,-118962.4382571624
84617,Cook County,300301.53888634493,210566.94721664215,-89734.59166970279
82093,Washington County,343617.81947657565,260328.5944986776,-83289.22497789806
94413,Salt Lake County,213055.1316972296,169410.74580970345,-43644.38588752615
78065,Marion County,173163.34946332755,158312.18949940588,-14851.159963921673
86370,Jackson County,111452.11025671138,80107.969882991,-31344.14037372038
78035,Marion County,170212.83612782366,166546.92051456042,-3665.9156132632343
88482,Orleans Parish,181851.72426613304,188338.33298383103,6486.608717697993
94603,Utah County,202107.26760962865,165660.62320480778,-36446.644404820865
65671,Bucks County,379347.1507894461,328734.3351532429,-50612.81563620316
82220,Hennepin County,281509.0163214268,200718.7377332304,-80790.27858819638
61057,Cumberland County,168452.8142866514,125523.95984387118,-42928.854442780226
78929,Macomb County,211042.4184470033,150351.50429879167,-60690.914148211625
66724,Harford County,368606.8223901559,301938.2778504107,-66668.5445397452
71062,Fulton County,106185.7635573765,40786.48738362801,-65399.27617374849
94222,Canyon County,171612.2004033057,105347.82895543404,-66264.37144787166
62194,Nassau County,501313.3578319557,407576.3346635522,-93737.02316840354
70866,Dekalb County,210959.7141194552,118660.97021322115,-92298.74390623404
88483,Orleans Parish,95585.07586690516,98604.98774879269,3019.9118818875286
72619,Palm Beach County,238510.82422035444,85044.07328537565,-153466.75093497877
73208,Polk County,229221.34967946005,86662.6851375638,-142558.66454189626
99601,King County,488889.5543336093,337031.4498155588,-151858.1045180505
95303,Bernalillo County,170994.51268751782,141485.47508715358,-29509.037600364245
79609,Jackson County,81047.51061717451,48499.29766857773,-32548.21294859678
72238,Orange County,314660.909444074,168141.8725862828,-146519.03685779116
96857,San Bernardino County,366331.2571384951,126618.89928521369,-239712.35785328143
97578,San Francisco County,689377.4511273957,399862.6039357249,-289514.84719167085
89233,Miller County,92750.73186242594,89873.37018230096,-2877.3616801249736
72438,Miami-Dade County,440846.3105014372,163341.57535167565,-277504.73514976155
93304,Jefferson County,332742.716546082,315784.3660125688,-16958.350533513178
73917,Baldwin County,182764.5521966354,117314.98051271516,-65449.571683920236
97421,Fresno County,291011.5958965101,153291.24711274012,-137720.34878377
72577,Palm Beach County,377807.6565611775,226993.9405873239,-150813.71597385363
69287,Alamance County,186833.09864878352,166551.72626477823,-20281.372384005284
58711,Plymouth County,330512.65219922207,203519.33110849824,-126993.32109072382
62902,Onondaga County,164970.04470910694,159860.90899341743,-5109.13571568951
73202,Lake County,181753.8750000198,102871.49495697864,-78882.38004304115
72898,Lee County,250984.48396385767,80043.7844390027,-170940.69952485495
81253,Milwaukee County,428159.56224897614,228583.85481170483,-199575.7074372713
71056,Dekalb County,449252.8282972107,371069.2151213444,-78183.61317586631
95803,Clark County,289930.4720373198,80229.64481084775,-209700.82722647203
91891,Montgomery County,254363.38081082245,267938.8252965121,13575.444485689659
98351,Sacramento County,258235.78989445252,99330.67214823874,-158905.1177462138
76661,Wood County,193616.99618645615,164282.94890275892,-29334.047283697233
66837,Baltimore County,219936.39098741967,167155.45391419754,-52780.93707322213
72485,Miami-Dade County,353504.44813164853,179207.61577490836,-174296.83235674017
96788,San Bernardino County,300532.60603304085,99423.11291386782,-201109.49311917304
80286,Polk County,103476.88444372614,82766.91158225718,-20709.972861468967
61129,Mercer County,149435.1664169697,86626.8398755412,-62808.3265414285
85101,McLean County,122963.3406101728,107312.70846604016,-15650.632144132644
64938,Dauphin County,196999.87903570957,187258.111237938,-9741.76779777158
95945,Washoe County,479478.1482489007,225649.1852723321,-253828.9629765686
71972,Bay County,210284.20669362808,134482.4489452724,-75801.75774835568
94732,Maricopa County,294652.41786470247,151602.2982363299,-143050.11962837257
91251,Tarrant County,74798.55430770839,56799.78654677762,-17998.767760930765
96909,Riverside County,434188.838977814,171396.1410982818,-262792.69787953224
58641,Suffolk County,387892.7222154596,382030.7865586404,-5861.9356568192015
84502,Will County,327266.2653050486,259853.45518082049,-67412.81012422813
73027,Manatee County,297358.1345946099,158021.28863141403,-139336.84596319587
99808,Pierce County,297545.58350801765,172085.59009568774,-125459.9934123299
60985,Gloucester County,245340.00236421835,173248.51282888447,-72091.48953533388
96324,Los Angeles County,631573.8900360184,408014.5603703539,-223559.32966566453
94467,Salt Lake County,239624.01170112184,188797.5051628783,-50826.50653824353
96672,San Diego County,867076.3085038516,700734.8207434245,-166341.48776042718
94466,Salt Lake County,265102.35905423085,217233.4619358251,-47868.89711840576
86303,Jackson County,131129.27756695935,105113.2771078929,-26016.000459066447
84296,Lake County,302699.8353487828,209624.20653942265,-93075.62880936018
99838,Thurston County,294781.866943226,217278.63003129652,-77503.2369119295
99608,King County,374600.660038674,212333.53683618805,-162267.12320248596
73144,Hernando County,223707.19182275643,94786.30581232852,-128920.88601042792
70795,Cobb County,159092.36857557454,91667.9971781824,-67424.37139739214
88817,East Baton Rouge Parish,239867.12177743443,230601.44454646143,-9265.677230973
96236,Los Angeles County,418251.36034209817,203189.60109670824,-215061.75924538993
69876,Cumberland County,129583.8199851517,136117.51092227738,6533.690937125677
69840,Cumberland County,101731.91642629224,105237.38483702311,3505.4684107308713
92340,Bexar County,110395.67127742176,99515.91659013357,-10879.754687288194
92034,Harris County,127733.4828105764,124646.21155864192,-3087.2712519344786
97531,San Mateo County,803804.600082958,528303.1502683145,-275501.4498146435
84354,Lake County,160542.22849354637,93782.74879361334,-66759.47969993303
58749,Norfolk County,368939.35850982665,260423.04811454783,-108516.31039527882
77985,Johnson County,165547.50865179705,155128.93159189972,-10418.577059897332
96356,Los Angeles County,881710.2703527636,569665.5969707975,-312044.6733819661
69931,New Hanover County,299023.99202924053,225111.12812386348,-73912.86390537705
62006,Queens County,631925.730854539,613462.5398701554,-18463.190984383575
100206,Benton County,245444.50375729555,253226.2907970186,7781.787039723044
99577,King County,615298.9057226594,488760.3141033615,-126538.59161929792
100135,Whitman County,264793.3022150569,200262.4246488609,-64530.877566195995
79800,Kent County,87983.63236622854,57373.02518903468,-30610.607177193866
96446,Los Angeles County,629681.6247902612,401684.0565831453,-227997.56820711587
69961,Brunswick County,244474.4612327385,187131.95410533075,-57342.50712740776
91745,Harris County,240449.521585983,252308.17340974964,11858.651823766646
95792,Clark County,390152.6493291796,132152.9137666541,-257999.73556252551
88485,Orleans Parish,62237.7043776015,80265.75525088837,18028.05087328687
84464,Cook County,80994.3040343608,35513.35687299204,-45480.947161368764
94273,Canyon County,181227.31866828373,112131.2517193337,-69096.06694895003
66797,Anne Arundel County,412831.3868391549,301148.50732567115,-111682.87951348373
99683,Island County,304282.6683179217,234038.6678624115,-70244.00045551019
96680,San Diego County,476711.2291065736,258193.20840436703,-218518.0207022066
81287,Milwaukee County,186480.8240829509,145859.68738681127,-40621.13669613961
60912,Burlington County,277203.8341807932,199870.56363192367,-77333.27054886954
60113,Hartford County,125152.58697316574,127616.87305737085,2464.2860842051014
81274,Waukesha County,253376.58890146372,218044.7554704569,-35331.83343100682
96508,Los Angeles County,487165.6520073288,228989.67253962983,-258175.97946769898
89006,Ouachita Parish,131551.1809442454,130732.00378538432,-819.1771588610718
69847,Cumberland County,135635.40594168645,139281.8795208879,3646.47357920144
77682,Montgomery County,293016.5694341049,245985.23874485216,-47031.33068925273
99131,Multnomah County,292976.4645685584,256499.19006557445,-36477.27450298393
96495,Riverside County,577142.9856854392,275659.44924046774,-301483.53644497145
96473,Los Angeles County,548046.4731368714,312401.3675167205,-235645.10562015086
97795,Solano County,382022.2214722812,123784.02271749452,-258238.1987547867
67425,Albemarle County,356347.5556330057,289107.83259468846,-67239.72303831723
66582,Howard County,448584.5498956829,341768.43317505583,-106816.11672062706
97704,San Mateo County,994717.6881263208,817303.6051130168,-177414.08301330404
92002,Harris County,75577.46419655583,63688.839067224,-11888.625129331827
96030,Los Angeles County,1873243.271127564,1413477.2900370862,-459765.98109047767
65821,Philadelphia County,209135.5780027194,192102.5546159428,-17033.023386776622
96366,Los Angeles County,512472.2482185036,253069.40103476227,-259402.84718374134
65808,Philadelphia County,61659.70177414123,63352.65408154728,1692.9523074060562
63482,Erie County,108651.29290448144,108558.23345785866,-93.05944662277761
94279,Ada County,249179.56200964653,172343.8362207867,-76835.72578885983
60694,Passaic County,317577.9978186588,151114.70420224787,-166463.29361641096
99117,Multnomah County,271045.9231387564,213692.5991337468,-57353.324005009636
70931,Floyd County,82846.64874390418,64534.2327938756,-18312.415950028582
67819,Chesterfield County,260499.43537339396,202617.02404402205,-57882.41132937191
98122,Merced County,297812.1857053922,94674.05211978394,-203138.13358560827
72574,Palm Beach County,225804.69506572463,82845.62551804108,-142959.06954768355
96517,Los Angeles County,662868.7764292625,525526.6656654011,-137342.11076386133
72836,Polk County,263393.1704064592,150656.06175823184,-112737.10864822735
76955,Lorain County,195195.5036418525,163629.65476540898,-31565.848876443517
73915,Baldwin County,235001.86135061004,182528.6578227929,-52473.203527817124
69235,Randolph County,136085.38591883078,125305.64235614956,-10779.743562681222
99963,Clark County,317468.5728116212,202897.48876844495,-114571.08404317623
97006,Orange County,712168.8545068456,410342.3236804695,-301826.5308263761
76589,Franklin County,248939.2526500578,233921.36575787351,-15017.886892184295
98917,Honolulu County,575963.1398922645,537912.5184643156,-38050.621427948936
93215,Boulder County,328350.8895392984,317264.7562605254,-11086.13327877305
98450,Sacramento County,315705.73480279866,133325.32897026182,-182380.40583253684
70492,Dorchester County,169673.81255155432,126008.44030344642,-43665.3722481079
84309,Lake County,257427.12254331823,177916.42072418242,-79510.70181913581
67749,Norfolk City,222642.29077901805,182441.2077354259,-40201.08304359214
85937,Saint Louis County,239492.45141204505,202061.70598437183,-37430.74542767322
77942,Hamilton County,208445.25115655235,197763.02601595677,-10682.225140595576
67721,Virginia Beach City,260419.534952978,220847.79052967508,-39571.74442330291
58778,Middlesex County,530267.8982081126,479166.9633087451,-51100.93489936745
73011,Collier County,450604.2360133693,183783.94747211967,-266820.2885412496
82256,Hennepin County,237490.3828663832,170440.3652783228,-67050.01758806041
91653,Harris County,176408.53332713665,152079.4761303525,-24329.057196784153
78007,Hendricks County,161816.09997978594,152539.1970336265,-9276.902946159447
74743,Madison County,69414.32181319337,56735.55341144198,-12678.76840175139
72949,Lee County,305452.2729942582,131023.88559136807,-174428.38740289013
77981,Johnson County,119542.24790684518,109307.04901157324,-10235.19889527194
96795,San Bernardino County,223086.8271945892,78613.08728361754,-144473.73991097166
76479,Delaware County,307233.6516169093,281635.2109712527,-25598.440645656607
91741,Harris County,117069.73347079528,114654.56733215564,-2415.1661386396445
95826,Clark County,403839.3350873417,148804.98273460002,-255034.3523527417
92306,Bexar County,62147.30454911019,56904.83186473758,-5242.472684372609
90674,Collin County,332496.56078615604,328301.79468491714,-4194.7661012389
69449,Wake County,225765.40639537093,215082.13491853117,-10683.271476839756
94801,Maricopa County,264726.77231000504,143469.75885686124,-121257.0134531438
94911,Maricopa County,278551.45933324104,91408.14907420734,-187143.3102590337
66593,Prince Georges County,384674.15394767234,211024.43271230705,-173649.7212353653
93281,Denver County,180091.14336866283,152570.4454340538,-27520.697934609023
67132,Fairfax County,542893.428337311,431024.9835175395,-111868.44481977151
58458,Middlesex County,340070.1549907815,373924.4145908016,33854.25960002007
96043,Los Angeles County,457389.40961679,219918.33816204208,-237471.07145474793
69389,Wayne County,104273.8781585247,97170.85015626624,-7103.028002258463
71863,Duval County,53935.44229743938,16543.244674582857,-37392.197622856525
97568,San Francisco County,1416465.6025728674,1235831.285946312,-180634.31662655552
91195,Tarrant County,209197.33205440184,202974.41630272192,-6222.915751679917
98542,Shasta County,277168.3160637059,166887.31991817855,-110280.99614552734
70566,Horry County,261714.424207642,172393.26206718537,-89321.16214045664
72601,Palm Beach County,278688.448595308,100594.22669490888,-178094.22190039913
79123,Macomb County,216243.25456848447,142494.346424418,-73748.90814406646
65685,Montgomery County,400012.8972695649,343215.16281800513,-56797.73445155978
99159,Multnomah County,228241.0323319003,154866.172229793,-73374.86010210728
88474,Jefferson Parish,159279.91340951898,109556.19825509428,-49723.7151544247
96614,San Diego County,535077.5182685639,317303.89467653865,-217773.62359202525
65799,Philadelphia County,19547.746567464543,12985.230240806892,-6562.516326657651
60656,Bergen County,373031.2040997899,305004.59204318066,-68026.61205660924
71776,Saint Johns County,219042.53713861885,126139.61457242836,-92902.9225661905
77005,Cuyahoga County,40046.63190227907,13290.862037326942,-26755.769864952126
66127,District of Columbia,587661.7699315826,563676.7074010245,-23985.06253055809
75572,Jefferson County,107503.31204654028,99876.99334612272,-7626.318700417556
96111,Los Angeles County,531529.4327234573,330762.9378949709,-200766.49482848647
94756,Maricopa County,153788.70328367763,42051.728612464685,-111736.97467121296
63411,Erie County,180632.5471061401,185726.03653777455,5093.489431634458
74209,Bedford County,115290.83715920403,100608.70987397998,-14682.12728522405
64644,Blair County,90514.44438536208,75636.40540352049,-14878.038981841586
72067,Santa Rosa County,269991.36879540305,192536.96183022144,-77454.40696518161
78733,Vanderburgh County,78106.03178376176,66903.04238760531,-11202.989396156452
96936,Riverside County,481543.2464645924,232404.97201203863,-249138.27445255377
95013,Pima County,268342.08946779027,146553.68285613784,-121788.40661165243
59003,Rockingham County,319357.8021313881,231971.61582723015,-87386.18630415795
88994,Lincoln Parish,136626.4953661321,130922.54427848868,-5703.951087643407
93330,Adams County,208205.68041509856,172141.57180020097,-36064.10861489759
91684,Harris County,125742.0279641595,126542.7052349312,800.6772707717028
94763,Maricopa County,482150.1922370469,277392.30241997907,-204757.88981706783
73215,Osceola County,315607.10416415817,139498.32628571914,-176108.77787843902
91687,Harris County,106097.31456320125,80682.10634139048,-25415.208221810768
97537,San Mateo County,637242.183185285,396264.97877006006,-240977.2044152249
93282,Denver County,232817.06689985387,209786.12283165625,-23030.944068197627
82110,Ramsey County,239646.47938520976,162870.26143977352,-76776.21794543625
70623,Pickens County,185910.02868395983,161978.53726812216,-23931.491415837663
72028,Escambia County,150643.36220423388,98574.65038838098,-52068.711815852905
74400,Carter County,86715.05384294414,86552.56152910109,-162.49231384304585
79782,Kent County,188362.6936470192,162422.26820618246,-25940.425440836727
85856,Jefferson County,176290.21755674874,152451.29174161874,-23838.925815130002
94916,Maricopa County,396756.9678682381,178606.8962480073,-218150.0716202308
71521,Chatham County,153993.22357021875,122643.51812847372,-31349.705441745027
89317,Faulkner County,118179.18052397012,123227.72721619044,5048.5466922203195
64846,Cumberland County,167477.43382912813,163676.8795598635,-3800.554269264627
78907,Macomb County,96944.70448624836,32828.92008718132,-64115.78439906704
62259,Suffolk County,532553.5631095011,438637.5327949059,-93916.03031459526
88046,Lancaster County,162547.9038018925,152576.3123529176,-9971.591448974912
94641,Utah County,246335.76844808352,190297.82216281016,-56037.946285273356
65819,Philadelphia County,209782.0416184816,175938.25064766477,-33843.79097081683
67121,Fairfax County,554059.4338581156,484711.3521000324,-69348.0817580832
70870,Gwinnett County,368012.76744632056,276953.27692403924,-91059.49052228132
92356,Bexar County,287683.9450711875,267523.68658568047,-20160.258485507045
93589,El Paso County,185098.03757538265,165668.2453599962,-19429.792215386464
78053,Marion County,64168.955309276615,45282.75925695172,-18886.196052324893
84614,Cook County,248512.0098835248,139649.2831717039,-108862.7267118209
95793,Clark County,421419.44731945015,167210.8737085467,-254208.57361090346
72887,Polk County,237976.83756630725,130231.1160044846,-107745.72156182265
79474,Ingham County,80742.4051905586,44308.35982885968,-36434.04536169892
92658,Travis County,314062.55618300824,320910.2129648622,6847.656781853933
88479,Orleans Parish,289320.24300344306,282187.0948274315,-7133.148176011571
93471,Weld County,257007.7205781533,234321.30274009772,-22686.417838055582
74490,Hamblen County,112906.02015473816,109366.40508579012,-3539.615068948042
91831,Montgomery County,108537.5756002262,102046.6133982287,-6490.962201997507
69824,Mecklenburg County,246959.62252365,193778.35242142575,-53181.270102224255
95213,Mohave County,224590.97059210285,97936.39976861498,-126654.57082348787
79781,Kent County,137129.74940701135,102430.25159915967,-34699.49780785167
67603,Henrico County,161560.41164781433,140221.8391424688,-21338.57250534554
71036,Dekalb County,151793.3809508061,101285.51013700372,-50507.870813802394
91666,Harris County,85153.28076989883,75205.31748025586,-9947.963289642968
69306,Lee County,157324.4417991462,146713.36019044567,-10611.081608700537
85270,Madison County,175996.84173725123,170742.697054843,-5254.144682408223
91187,Tarrant County,159301.85528590964,144545.79377638278,-14756.061509526859
96267,Los Angeles County,872367.766765514,697896.905406871,-174470.86135864304
75574,Jefferson County,161777.60018520875,151375.36535164775,-10402.234833561
71475,Bibb County,205138.7087900712,167778.5791997725,-37360.12959029869
91694,Harris County,96474.49321823772,75393.31725696975,-21081.175961267974
96982,Orange County,862143.1870688187,572667.5507147157,-289475.636354103
96496,Los Angeles County,586148.8039201727,438112.2216130315,-148036.58230714122
86242,Butler County,126216.64121013237,119117.21813599631,-7099.423074136052
72576,Palm Beach County,242245.63582183773,102081.15218693868,-140164.48363489905
75714,Fayette County,151591.75306869208,137371.73617171016,-14220.01689698192
64937,Dauphin County,174391.72111521973,163870.80211806702,-10520.918997152708
77223,Stark County,83996.63951439275,68702.19740179314,-15294.442112599616
72933,Charlotte County,153357.293553051,65353.40556076152,-88003.88799228947
97793,Alameda County,937900.9926546428,701882.2446019683,-236018.74805267446
96117,Los Angeles County,1462822.850339748,1057214.55323749,-405608.2971022581
96092,Los Angeles County,355335.68576312874,175738.53946037902,-179597.14630274972
