City,2022-06-30,2023-02-28,Percent Gain
Santa Ana,534024.0942009701,536203.3515797356,0.40808221996542215
Durham,287903.8697444639,285033.9333040996,-0.9968384387856855
Silver Spring,315855.9914597809,316918.0660365256,0.33625278780882173
Saint Paul,219618.41542095496,215847.55089694136,-1.7170074361868792
Spokane,290338.9407101602,283647.4028786561,-2.304733156061245
Newark,290480.8818223671,313066.9500803717,7.775406118402062
Saint Petersburg,224109.00043436777,234374.0551141129,4.580384839452867
Irvine,895436.466449496,890626.4897635308,-0.537165602048495
Lincoln,194740.86299832453,197247.9925056612,1.2874182997526518
Toledo,49386.09154151153,49274.861439062726,-0.22522556245478942
Tallahassee,150771.61712870703,160584.07398976004,6.508159193302654
Jersey City,370370.6419595912,373121.4381770515,0.7427144340885539
Plano,392756.8494033099,386328.8884588537,-1.6366260586471726
Lubbock,124293.24960310916,129023.01928594008,3.8053311003887424
Modesto,345844.9527562952,338306.4709686264,-2.1797287274511468
Katy,312831.4766479864,310459.32760344027,-0.7582833639261266
Lawrenceville,321442.5677654553,316328.536018464,-1.5909628219255567
Chula Vista,632341.2637369222,614964.3184312555,-2.74803279529392
Winston-Salem,124970.33268456016,135575.86232745237,8.486437872948471
Madison,246615.45107668615,255911.89492732284,3.7696112753883737
Laredo,131218.61615641936,136820.13051122986,4.26884120476716
North Las Vegas,324113.1294761225,316500.6872727296,-2.348699114934716
San Bernardino,359904.4319846484,376478.80412706686,4.605214792999668
Lakeland,197771.26354343936,205590.6214683675,3.9537381643975023
Fort Myers,237176.58061122685,247400.8623028126,4.310831054751185
Irving,250259.428424586,255124.13021284132,1.943863541477442
Mobile,72090.9864106242,79271.79897047883,9.960763359448755
Glendale,327828.76861707785,315006.728793426,-3.9112003128159545
Pensacola,154351.56401874856,161454.0710735797,4.601512851511114
Anchorage,241544.04522790856,246765.43221036464,2.161670753476641
Chesapeake,254906.40259461748,261596.78446686143,2.624642537082056
Sarasota,307090.4264197521,312141.8114843455,1.6449177929398706
Fayetteville,102841.40415864822,116057.05623055056,12.850516948908265
Birmingham,45465.926846177164,47264.94193989464,3.956842449960396
Hialeah,227196.48818176947,249629.5075279268,9.87384071192583
Garland,237072.87362735733,241021.760908536,1.6656849941363294
Kissimmee,268015.03307565645,282907.45196365844,5.556561032081397
Arlington,410641.4543076167,402900.8469882595,-1.8850038733689511
Norfolk,191687.8479617239,200213.6777559139,4.447767495356536
Ocala,190503.351556198,202706.23306390367,6.405599380809757
Santa Clarita,592178.5549902808,586111.2680369518,-1.0245705289730678
Fontana,505246.7428383671,507085.600734714,0.36395244945401917
Springfield,134797.41080213324,142121.25143352774,5.433220555063212
Greenville,158595.6008618944,168277.09042689714,6.104513310828463
Boca Raton,274161.441320923,287227.07659042766,4.765672082315375
Grand Rapids,196730.26333431937,196184.4227563202,-0.27745633475394493
Bradenton,239486.43106064352,249284.0291199287,4.091086921247822
Little Rock,91939.56479819556,102532.42146561046,11.521543190535976
Gainesville,173852.32776188655,184964.5964250667,6.391785952040774
Port Saint Lucie,300710.4842910677,304891.11463989207,1.3902509447518252
Woodbridge,377551.1876840393,373299.5827816714,-1.1261002590000957
Amarillo,102654.40066875472,108629.88994506764,5.820977218107415
Des Moines,134026.43606725812,138232.58497968208,3.138297962584935
Savannah,163525.3016764547,182991.26750066888,11.903947355332733
Oxnard,582316.0803332916,561015.9905420471,-3.657822703273672
Santa Rosa,547592.3628058856,544535.448932015,-0.5582462578928027
Huntsville,147066.71272225305,157504.880004334,7.097572991785195
Akron,67684.14933150016,71169.1516708942,5.148919464622903
Wilmington,250276.00224561009,268090.57926769,7.117972503251613
Brownsville,93152.76066233082,104729.55648967414,12.427753879788938
Yonkers,311730.7702235791,309985.71662482107,-0.5597951070105855
Eugene,377942.6828363328,371621.3795001882,-1.6725560840880282
Corona,591046.1506755309,579227.0349318682,-1.9996942252570538
Dayton,54964.39317423291,57852.61942868298,5.254722353241692
Syracuse,109059.50064228648,113581.84181753658,4.146673282581137
Montgomery,49939.096629223735,56193.07157837008,12.523204005029198
Alexandria,347193.02098167903,346441.5967172697,-0.21642838968499722
Oceanside,602044.6018384914,586185.3124021663,-2.634238291962898
Trenton,140817.91881939373,150543.93077668306,6.906799957584542
Moreno Valley,461420.3595655433,456168.1775531398,-1.1382640370157793
Shreveport,37280.04935760164,38167.43472582065,2.380322407051927
Wilmington,161910.961717615,171114.25565466026,5.684169768008984
Murfreesboro,301556.1288045593,302714.4996292906,0.38413108343158253
West Palm Beach,228608.1024054804,242979.0859957836,6.286296696874505
Worcester,294715.2424020707,303393.2805311451,2.94455015571784
Fort Collins,427135.04005751153,421328.4115030496,-1.3594362461295861
Salt Lake City,401453.6712822325,385508.65094021073,-3.971820780986701
Beaverton,433677.0993446504,422051.6125440894,-2.680678047821483
Salinas,560360.6488274744,546573.5537603898,-2.460396727702674
Frisco,498553.9826301919,483409.4409482377,-3.03769345138053
McKinney,419017.8612399517,402301.46327560535,-3.989423724057828
Sioux Falls,218071.2872590221,224452.10706920383,2.926024737315691
Glendale,728043.2408871982,727929.1977080702,-0.015664341446131047
Reading,114913.64024105214,126274.23309649152,9.88620048203892
Lancaster,381250.5898325346,378924.91992388497,-0.6100108355691192
Huntington Beach,834711.2070892652,813840.9778091478,-2.5002934072125838
Cape Coral,291210.89730744355,302520.60926480667,3.883684320172609
Lake Worth,231362.8298119905,249018.6891346478,7.631242813292349
Salem,343806.89458175265,337200.01164234313,-1.921684248783584
Clarksville,202505.59181899892,214853.2476577556,6.097439447397135
Grand Prairie,242481.2981216969,241523.55363149024,-0.39497664258048015
Charleston,339931.23925461987,349001.6650192027,2.6683119163957603
Aurora,190187.5650306196,197690.66153563236,3.9451036158987485
Cypress,303098.5927200476,301013.2886049016,-0.6879953141425865
Providence,273052.44148906576,279395.92907443293,2.323175559527524
Whittier,646426.7355484082,650617.6539869591,0.6483207157258919
Overland Park,292459.1514978499,295251.4128927968,0.9547526143894425
Henrico,237988.7637232368,264188.71599592856,11.008903051893814
Palmdale,413166.9791992168,406630.208658498,-1.5821134964338346
Fredericksburg,323297.9335787401,324432.811381529,0.3510315671450215
Chattanooga,159716.8027496609,167662.60820914098,4.97493395978772
Homestead,281135.6461193739,306539.05896264146,9.035998527373135
Cumming,413352.4537312712,408085.29153390886,-1.2742544890725682
Fort Lauderdale,294176.3995693508,313521.45793543,6.576006231090825
Rockford,74674.30900653945,75650.12392424552,1.3067612284441976
Columbus,72429.640204098,75873.7208397172,4.755070749922541
Evansville,99210.40130568198,102174.52182886288,2.9877114538101823
Erie,92942.68183944732,98264.93684075135,5.726384149854735
Edmond,228145.44606730176,236158.7341593851,3.512359431324974
York,146581.44824543703,156579.81705121565,6.8210328970397915
Ontario,515660.1459574266,516375.8799458227,0.13879955509596975
Killeen,159747.5459625482,169353.84441108053,6.01342473879658
Allentown,181369.18298901903,188470.48254348533,3.9153837699628546
Tempe,358621.25177949574,347199.92852494324,-3.1847870693327174
Garden Grove,710344.3616831331,693866.3512013865,-2.3197214436533997
Escondido,613531.8348348442,596132.003630625,-2.8360111433994417
El Cajon,558786.4485607566,544537.1598447642,-2.550041926158697
Rancho Cucamonga,602872.579066592,595603.7846267305,-1.2056933243033807
Newport News,171018.1854665551,181598.7393002689,6.1868004299361345
Conroe,227876.9931106472,230911.0045292765,1.3314250715762865
Boynton Beach,253889.77168660704,266679.76602445863,5.037617015008822
Harrisburg,121688.82351004146,129019.1210005708,6.023805045600139
Roanoke,151428.73023774984,160330.35555342044,5.878425647296015
Ann Arbor,310362.0435126477,319108.1402388804,2.8180303967731524
Everett,486115.7863793681,471619.9710007238,-2.981967626809734
Sugar Land,304043.92003556405,305804.13815290295,0.5789354765367571
Naperville,323225.9022050445,328915.732702692,1.7603262791847651
Fairfax,496810.333426266,487833.6297623105,-1.8068673415159053
Pembroke Pines,239698.68562002663,260103.88362209208,8.512853522447772
Augusta,92779.61547320645,100213.44560600114,8.012352815734069
Edinburg,111100.42357243836,119936.55363442196,7.953282064872025
Topeka,85792.3853084947,91738.53510807484,6.930859630722241
Lakewood,422181.8344469055,411830.7162888951,-2.4518151453795323
Midland,175857.85050609638,176062.4135377823,0.11632294554790867
Pueblo,191966.1187410568,193119.98583598572,0.6010785145296182
Visalia,283653.5657009393,283749.1323234695,0.03369131718617968
Odessa,129235.3142806844,131288.4237950298,1.5886598224122306
Cary,431909.78892816807,423171.5274988585,-2.02316818310474
Schenectady,184708.48187238755,191050.47403890823,3.433514315223629
Lafayette,115992.85142066,120004.71487179438,3.4587161208624373
Paterson,300600.58429940726,317309.65628406225,5.558562709915504
Tyler,132281.64492202215,148422.45116257484,12.201848752385436
Clearwater,205194.7785522578,215574.23288840227,5.05834232692286
Kansas City,111107.69511110756,117768.23456304013,5.994669806868047
Springfield,212931.6486619069,218258.11183930383,2.5014896615271676
Lansing,83134.17043641619,88188.18158150378,6.079342728214354
Las Cruces,181157.05602463728,193927.2820139647,7.049256744153909
Macon,53887.61378683839,60314.91800209056,11.927238494316095
Hollywood,239811.6385686433,258619.62616735,7.84281685032695
Jackson,28858.884705905304,28246.005148503507,-2.1237118608273375
Columbia,174543.64656226092,182354.1344766573,4.4748050520477145
Pomona,512641.2429511041,520023.1162426335,1.4399686706895398
South Bend,86989.56935913,92128.4890465516,5.907512504408374
Albany,202302.02843642223,206933.5718056489,2.2894201333637287
Mesquite,220571.5011145104,223074.88744843527,1.1349545708650766
Renton,516742.5600387514,499471.8009270391,-3.3422366275417947
Pasadena,163525.88114057077,167336.68238533102,2.3303963985275233
Denton,285506.8025304685,281972.8173814184,-1.2377936769730535
Pasadena,735526.8275173168,756564.089908137,2.860162485415918
Newark,231993.80968592863,241175.9528671089,3.957925943632268
Santa Maria,479453.1874281693,474794.5261217412,-0.9716613485077796
Richmond,305396.6539157777,304004.0043343432,-0.4560133726345783
Thornton,435396.7028737737,424730.5970030428,-2.449744290742395
Torrance,863869.9167584116,862502.9220055804,-0.15824080990812783
Victorville,365377.29066167306,363389.0810872256,-0.544152476156079
Kent,462033.60462792095,449400.23382500745,-2.7342969594359334
Beaumont,64556.77930938481,71275.72092228243,10.407801759591306
Summerville,279684.46697019134,288258.0874922746,3.0654618095030006
Bridgeport,175432.59589278288,188949.9323212364,7.705145306471306
McAllen,138460.71419626102,148256.95862929893,7.0751075421669585
Manassas,355970.1451556125,353767.09935162,-0.6188849918943085
Yuma,203916.60939053705,208918.1655913221,2.4527458629944876
Cedar Rapids,113526.4254639495,119349.61231014,5.129366860969009
Fullerton,710932.0047717845,698988.5120343589,-1.6799767990835601
Olathe,288968.82910771965,292149.4697043563,1.1006863980650872
Canton,70707.99202396914,70986.01944020588,0.3932050794802633
Myrtle Beach,185934.3032832909,200577.33253418023,7.875378019180834
Frederick,305837.3403141286,311696.378882413,1.9157368299980826
Warren,109371.7743909004,110454.07843658894,0.9895643110080066
Saint Augustine,318477.92493992794,321185.5177897242,0.8501665697259853
Billings,260001.073363125,272690.0007928768,4.880336556161091
Abilene,104446.73014300328,110849.29577870884,6.129981883529978
West Valley City,391776.228935976,378347.3519347516,-3.4276906073897884
Orange,762313.8663523541,743271.7275925721,-2.497939444667052
Metairie,178323.93430306987,181324.64074641292,1.6827278150128855
Decatur,216532.60692991244,221778.7705671834,2.4228053740511513
Pearland,298125.01240747067,302778.2819628289,1.560845068912986
Kalamazoo,128632.12290640047,132067.7560199371,2.670898245251374
Compton,499067.6527533688,509756.5919184697,2.1417816013780344
Lake Charles,83451.60383392118,88778.38952634977,6.383083664910183
Hampton,177131.0284849303,186895.4097959876,5.512518836804481
Miramar,331928.1774736577,353643.67660400696,6.542228290357377
Concord,252609.4997794089,257047.7128733973,1.756946234351453
Stamford,319370.2987217219,329112.10991927393,3.050318466226676
Hemet,327345.6120921574,326392.5380647862,-0.2911522232663777
Carrollton,329839.0857305888,326439.653384715,-1.0306335704102776
Coral Springs,229728.76788526124,246521.1989178688,7.309677054026853
Sterling Heights,218622.2604436555,220477.543529653,0.8486249672071455
Murrieta,558735.427808015,543598.4725261237,-2.709145425282111
Elizabeth,302070.04530114844,325955.0742391685,7.907116018143379
Inglewood,557603.2399582475,570683.0788147385,2.3457250459072654
Clovis,387120.6951906917,379207.894469823,-2.0440138745284386
Melbourne,244008.5681258004,248969.6676136233,2.0331660998335055
Hamilton,135370.82722489024,138039.12720445276,1.9711041398378315
New Haven,171323.5559504251,183016.65624861544,6.825156198353666
Santa Fe,380115.6580522473,378532.13461939787,-0.41658989818088576
Gainesville,230715.7025375729,236889.59788568836,2.6759753585085866
Boulder,567462.219489864,550956.8661346878,-2.9086259469421782
Broken Arrow,190759.89243366197,201477.65805567024,5.618458621083278
Bloomington,194817.25269588945,197625.5460053821,1.4415013406827937
Lakewood,222453.03760485337,237777.19423319295,6.88871538610325
College Station,235662.6350124921,248205.25338300804,5.322277063502701
Riverview,319305.1594314425,315838.167711882,-1.0857925771490473
Rochester,228393.07718556415,228949.3865888083,0.24357542273145683
Puyallup,452591.7493027978,436546.6437534811,-3.545160859435381
Flint,25353.25530903965,25514.912100205675,0.637617494067455
Fargo,194298.81453661,200733.9509447154,3.311979243647367
Santa Clara,1028454.5272386986,1007325.8177651152,-2.0544135801815133
Saginaw,48384.08701387714,50405.2766893738,4.177385169874048
Temecula,618383.8309306119,594822.4820888409,-3.8101495646018613
Norman,154499.47652125068,164396.51955939585,6.405874803584766
Thousand Oaks,744249.3607345195,717991.3452800931,-3.5281206595208503
Independence,129907.58017441392,135384.7127813452,4.216176299779972
Joliet,148360.84889742322,154924.09360301844,4.423838738030583
Charlottesville,295062.41658152733,300671.2089114853,1.900883343578319
Arvada,508285.3883488619,495464.6499195656,-2.522350380943228
Stone Mountain,210774.0932001693,214158.14866014972,1.605536718768663
Athens,177687.9005519927,192343.78457729303,8.248104671039158
Westminster,440936.1371364735,430721.81670482206,-2.3165078956751572
Yakima,236603.87345321043,235055.2533866324,-0.6545201665450695
Tuscaloosa,88990.7524584682,101104.35256969156,13.612201017040238
New Port Richey,196777.4325690737,204018.0740722556,3.679609703536646
Spring Hill,246911.65237291012,249314.25950189275,0.9730634848103437
Elgin,208665.09154519995,212727.29252518443,1.94675637879973
Chico,372727.1647177688,363308.82056909706,-2.526873552616793
Spartanburg,119110.898354774,125965.6517922207,5.754933874337587
Bowling Green,168775.13930923297,178870.900061904,5.981781910529715
Largo,214241.82758710053,227216.4266704496,6.056053213079604
Falls Church,350174.6239314036,350497.4810167568,0.09219888115490349
Springfield,68312.15373758324,72757.85846092975,6.507926452479307
Toms River,277404.7899703704,280897.86103234004,1.2591963759323477
Lewisville,322768.9637872149,320671.0815534202,-0.6499640514314398
Vero Beach,222464.8138927132,231709.71481489652,4.15566882709002
Bethlehem,212640.58623236744,221591.1271739356,4.209234511697235
Gresham,379450.1390319962,369907.6380377752,-2.5148234280700454
Palm Bay,248629.43007134105,253694.60638371477,2.0372392403104955
Asheville,309713.49694940663,318552.05342061433,2.85378472629223
East Los Angeles,518644.5015766941,543879.830555814,4.865631256555081
Delray Beach,178277.53525615833,196560.4383429229,10.255303934113048
Laurel,307294.77797063376,311203.0837654436,1.2718425677846534
New Braunfels,293356.99699715833,293847.58193619514,0.1672313747612897
Cambridge,652137.3587616364,633506.0389679997,-2.85696250081674
Carlsbad,937839.0743497134,909199.8662617882,-3.0537443865604863
Franklin,578285.5050995633,563124.8406804935,-2.621657344923345
Perris,427268.5807408228,423759.6524347311,-0.8212465096328336
Vista,645098.9563483875,629679.503062679,-2.390246199279422
Hillsboro,440339.9595094091,431133.4775361497,-2.0907668664721046
Waco,130548.10586678058,134205.3875900869,2.8014820276583974
Richardson,347423.5878373476,341860.41739783186,-1.601264460523688
Manchester,285559.42566867644,293039.8804882703,2.61957902530352
Lowell,304968.4120725862,310468.9701519759,1.8036484637892647
Costa Mesa,900685.8298031598,878970.5061959784,-2.4109764902071618
Rock Hill,186113.9999326299,196756.6364914777,5.718342823592115
Waterbury,145392.16722678844,157284.8437880338,8.17972301265355
Downey,682161.5649891918,684645.9598570802,0.36419449517473
League City,276228.07869797543,277963.6298462825,0.6283036672041886
Provo,359064.23168029013,347551.47653750255,-3.206321913188648
Ventura,639724.2727894721,626041.3456203308,-2.138878850020487
Lexington,189429.79589367376,199507.08759247765,5.319802859556599
Ashburn,537641.9771856737,527579.114831901,-1.87166604930058
Redding,302684.69751785137,294674.93627615616,-2.6462392408267754
Kennesaw,319087.5965076244,320425.0230168333,0.41914086409089446
El Monte,585283.132356977,592382.4866559538,1.2129777720378154
North Charleston,182064.46289713343,193990.5025251122,6.550448911447915
West Covina,663017.3290605167,665349.5181795795,0.3517538708026624
Pompano Beach,214525.55681338176,236092.6897183135,10.05340959151697
Vacaville,519922.4047852554,499129.02521605167,-3.9993236255690956
High Point,108706.01290766316,114049.42276575336,4.915468533124279
Saint Charles,208576.2060246341,213556.95344612637,2.3879748876552087
Winter Haven,192294.64022160563,198355.42344563795,3.1518211932728413
Grand Junction,289018.6186429707,290024.29579532816,0.3479627565446952
Miami Gardens,293442.86092799087,316841.5716727448,7.9738558541711635
Centennial,526346.8914847599,514296.903554176,-2.289362419637808
Jacksonville,153489.9135698791,167957.13753824288,9.425520955666777
Menifee,424660.7062505887,415206.2882433234,-2.226346320275352
Hesperia,374472.74575478927,377146.7887594079,0.7140821421406152
Douglasville,244612.194521838,245980.98320059045,0.5595749964257157
McDonough,277032.722211011,277641.10944033164,0.21960843631216864
Green Bay,159028.54096439492,166339.7974100087,4.5974492385305155
Lynnwood,574001.3766714501,550807.6040233806,-4.040717250987591
Springfield,511190.6885010833,510281.26425252535,-0.17790313263031932
Dearborn,161049.32438757052,162073.63649584106,0.6360238468343438
Madera,279459.15888040524,286591.60342442844,2.5522314504193844
Greenville,131087.2360193974,143644.9133779067,9.579633944414766
Burbank,849050.4700435059,838121.4444077396,-1.2872056516506358
Baytown,153869.18929682166,157457.6422265783,2.332145211238057
Davie,266085.1870897313,286767.8367064671,7.772942884551126
Auburn,454882.5478600303,436771.0248097417,-3.981582308552678
Edison,348570.7261708097,370101.1684867134,6.17677868489539
West Chester,372532.19884701975,386963.7876782191,3.8739171743717327
Greeley,346505.1580007271,341560.035896088,-1.4271424221133144
Peoria,42025.91034074142,43981.80568518282,4.654022550810244
Merced,310551.2742955569,300040.34972072527,-3.3846019787470594
Rockville,422979.0760504242,420225.1313508549,-0.6510829626099501
Longmont,453954.61625730566,442352.02396575,-2.555892566357165
Sandy Springs,277215.2239640408,284660.06936966145,2.6855831722237378
Missouri City,257597.75994813404,258146.51101340924,0.2130263343072869
Gaithersburg,321961.39531536173,322532.3699744999,0.17734258437378525
Chapel Hill,353159.88490723545,353282.6547932122,0.03476325914224532
Woodstock,344764.6427743851,346449.08666874585,0.48857791240008996
Daly City,912052.7281449653,880671.0938804193,-3.4407697379923885
Jurupa Valley,497856.541075357,493814.33996420266,-0.811920860258919
Rio Rancho,256125.0791679471,260110.1899237996,1.5559236794767006
Apopka,280699.0265541973,285096.5769849581,1.5666425654353722
Davenport,99902.52084436458,102455.11769678535,2.5550875301709297
Lithonia,199092.8263514896,207042.12152538696,3.9927582121232374
Jackson,89023.2128537778,94488.05044543173,6.138665878786043
Brockton,365800.890565064,370105.8699251504,1.1768641004226144
Wichita Falls,80444.19823971133,80518.83311590574,0.09277844496877741
Longview,118152.17217473754,125896.49258327782,6.554530708997097
Norwalk,609613.3739171877,609361.443014857,-0.04132634110565192
Plainfield,280812.5616677808,282168.50895402225,0.4828656090697381
Parker,587361.4859216467,566870.76700964,-3.488604446008936
Rialto,476578.214547848,482478.7479802502,1.2381038940272093
Roswell,426454.173848144,432006.3680101676,1.3019439139082545
Bryan,155241.2889627863,164574.03423672504,6.011767446852345
Lafayette,150749.3897642534,154468.4895929847,2.4670745497194613
Midlothian,307661.3309687472,321675.88219110103,4.5551877378367855
Federal Way,396951.82034215465,387260.68942243216,-2.4413871969069634
Anderson,127911.2697689148,134621.06592841694,5.245664570154052
Elkhart,123446.95918103513,128748.19337924138,4.294341661694534
Clinton,163414.60994937576,165428.14936070686,1.2321660908745313
Lawrence,202418.12127413,206491.3227699143,2.0122711692734496
Fayetteville,233685.90256851807,240155.45515358265,2.768482186539978
Gastonia,167870.62222290575,172645.9183441078,2.8446288325906233
Springfield,80038.37730027828,84659.81780811287,5.774030738399949
Allen,408481.18636602326,399395.42724619503,-2.224278479177466
Columbia,326114.75582951505,328862.35712298827,0.8425259036452859
Kennewick,318732.39347558864,316197.14202137425,-0.7954169410171907
Acworth,316893.6721783078,319212.54490652354,0.7317510356947166
Lawton,57625.29809420701,60692.72113966081,5.323049332324681
Champaign,118128.61143652145,120544.85089926816,2.045431190093283
Clermont,339264.2040475776,342124.39418132376,0.843056856462554
Lynchburg,132443.4768869639,143833.53684868792,8.599940313742316
Fishers,310707.29825760337,309292.200065373,-0.4554441431424472
Carmel,371554.98454562126,371303.432224401,-0.06770258284326536
Canton,352858.9345456932,351275.1630241223,-0.4488398525631876
Tomball,273089.4747044077,273464.6033049085,0.13736472301133507
Fort Mill,333828.000637304,339849.86852465034,1.803883399789763
Lees Summit,255624.13489954828,259502.5610415491,1.5172378553085064
Lynn,393833.8234714287,398172.82973908144,1.101735302825646
Canton,275531.5271422655,274791.46581724327,-0.2685940635171469
Portsmouth,164186.92060912572,175877.85732613094,7.120504284770313
Kenosha,166847.2315083419,172871.2661514584,3.610509199737799
Scranton,95269.0485849864,105706.06963148928,10.955311511474108
New Bedford,299522.4950389101,307376.83192792005,2.6222861451489887
Covington,215854.40280478785,224608.11174219745,4.055376598144345
Bowie,390119.655062546,391374.5499563836,0.32166923085081844
Napa,672246.0421831366,654170.3842457971,-2.688845571873999
Williamsburg,267266.2136600328,277433.0545814776,3.804012778950505
Annapolis,353855.9559895538,359071.48829543154,1.473913952159589
Highlands Ranch,604579.5403780532,592296.8113223963,-2.0316150705292357
San Angelo,123535.94539921754,128442.6080239728,3.97185014361523
Sterling,444464.161537076,439431.9179366212,-1.132204581591456
Chino,596732.0869230791,590208.2838461738,-1.0932549497285948
Johnson City,149644.33921934103,159502.34816912687,6.587625700519473
Mission Viejo,803401.1675600135,777846.3045282281,-3.1808346892745143
Missoula,413710.838557435,404958.51112054894,-2.1155663862722385
Newnan,244629.045575896,250864.63731619224,2.548998924316881
Sunrise,151683.0717298717,171232.59063074505,12.888398605012785
Hawthorne,708472.8230027696,705372.6534298592,-0.43758482643988517
Orem,374724.2481318353,362959.4330957268,-3.1395926724147816
Rapid City,235530.1900498791,240680.09271143557,2.186514883916102
Spokane Valley,318082.0710082284,315853.2198660318,-0.7007157414222753
Livonia,216856.4797948025,217554.3036639337,0.32179064687922754
Humble,193496.2562823257,199858.46464397872,3.288026592292348
Loveland,418290.7508402632,410070.0034123216,-1.9653189585061903
Cleveland,163744.93738520946,173729.51040717657,6.097637692747981
Indio,381881.1684516632,381375.7114533296,-0.13235976007484052
Simpsonville,257542.38704848973,266252.97511744645,3.3821959052187767
Cheyenne,265553.8995801041,268416.0016125036,1.0777857289706816
Valdosta,72885.28924964146,81687.58749507862,12.076920234600653
South Gate,554092.6787351372,571340.9326756513,3.1128824838270175
Gulfport,100561.91793165244,106550.18015186064,5.954801124893172
Flagstaff,436707.80428849655,426526.9882117063,-2.33126497324162
Apex,447724.076701642,433516.37823741353,-3.173315710179314
Plantation,251492.8219358945,270863.0983593802,7.702119000606378
Suffolk,198051.72170000497,211674.96497147533,6.8786290543365824
Fort Smith,83068.23011461279,90018.47644522715,8.366912742723432
Terre Haute,70425.93682721978,74836.26742395981,6.262366956594656
Holland,235338.3176192937,239291.9955537722,1.6799975348146923
