City,2007-03-31,2012-03-31,Percent Gain
Round Rock,340925.0746258647,316026.68536410434,-7.303185102792497
Newport News,289577.79878839094,228522.32360295812,-21.08430806536006
Conroe,258690.21735429356,249706.47102283235,-3.472781624036969
Boynton Beach,518134.38489479775,277424.74799941666,-46.45698952102067
Harrisburg,235309.7703509984,204390.9861795825,-13.139609173599586
Roanoke,267774.16445334966,234724.16645838376,-12.34248944906099
Ann Arbor,479105.3918614984,403095.9121631936,-15.864876703428521
Everett,552121.4917045733,331708.7975207131,-39.921049532662934
Sugar Land,406863.5913824407,401384.5849112824,-1.3466445725806353
Naperville,660378.5782361134,498826.9050325675,-24.463493899976918
Fairfax,732698.8149298414,630334.5773608059,-13.970847977806166
Pembroke Pines,503108.0187432754,271898.8214794749,-45.956174151495944
Edinburg,161064.66909312387,155848.60070078544,-3.2384932224475804
Topeka,182183.72156730053,178891.8886005924,-1.8068754652660224
Lakewood,406744.7382997541,370830.2851399472,-8.829727782081209
Pueblo,219791.6154622227,195444.3644594506,-11.077424837871874
Visalia,416427.5030051072,224561.65761240004,-46.07424918098027
Cary,504893.9332961959,449624.49954109866,-10.946741505541802
Schenectady,308655.4528656186,271035.51238433714,-12.188328484726396
Lafayette,263729.984063325,244827.6624972136,-7.167300916976016
Paterson,532436.6787709491,277862.8690652472,-47.812973796874346
Clearwater,449823.979114474,242370.12121131457,-46.118897065370824
Sunnyvale,1202968.446136872,982444.9692081292,-18.3316094147703
Kansas City,188497.5970071468,120589.19706293168,-36.02613562317212
Springfield,234985.40883977505,182283.64829295452,-22.427673618984258
Lansing,161509.63753180494,112676.46105837828,-30.235456669767025
Las Cruces,332120.7781296508,276275.94533712295,-16.814615787371057
Macon,214534.97560426348,171981.0721705884,-19.83541532741546
Hollywood,503854.00648976426,260433.5160559892,-48.31171079290011
Columbia,273830.6132267406,265909.3491336911,-2.892760601054656
Pomona,621535.0199778615,328640.9576330386,-47.124305619216045
Roseville,706522.6818949623,391964.89051166223,-44.521966448356
Albany,308409.8284809876,274623.0896489021,-10.95514335535136
Mesquite,173944.6392081206,149166.8595038751,-14.244635429436537
Bellevue,1120774.801101511,809515.6075293771,-27.771787273074366
Renton,669463.8431027484,425322.7203004368,-36.46815661780873
Pasadena,162153.03421878224,152353.28760388106,-6.043517262636621
Surprise,460264.77445529617,243823.61778749307,-47.02535772457321
Denton,253274.25872047705,241080.9314281999,-4.814278148074324
Pasadena,1190515.8590632996,879210.068432875,-26.148815092254264
Newark,415303.2662907474,326037.279961048,-21.49416909887861
Richmond,305897.22139811004,282698.0688154572,-7.583969699567906
Thornton,386514.3230528229,323541.0250535813,-16.292616920857395
Torrance,1097612.4904108625,795077.9444828271,-27.562964941733625
Kent,547617.8409906761,331840.9120510502,-39.40283036602158
Beaumont,198098.29599413957,197186.46181770705,-0.4602938010428326
Summerville,316661.02775709337,239483.56114726956,-24.37226555994938
Bridgeport,372409.63774349,205744.91605703428,-44.753063507247845
McAllen,176782.71328120134,178405.7148535064,0.9180770801517246
Manassas,573317.8659918276,441368.44607466017,-23.015054604812946
Yuma,376868.7839018675,206905.75758143872,-45.09872761567997
Cedar Rapids,214197.9156726461,209819.16979412208,-2.0442523284007863
Fullerton,985163.6872399228,655838.7178291267,-33.428451908682014
Olathe,319342.0260232088,299703.7330749638,-6.149611184222204
Canton,170846.25137406695,143880.3272853502,-15.783737642375883
Myrtle Beach,442053.0420505608,249567.38943592645,-43.54356475452518
Frederick,541809.830156961,366430.7950489696,-32.36911280424434
Warren,189695.2647849052,99109.59235796018,-47.75325969768396
Saint Augustine,484968.14556352346,286378.4852029006,-40.949011224204334
West Valley City,294435.3833344814,227260.8858408781,-22.81468237032247
Orange,1013850.8168797288,649801.1756901474,-35.9076143283088
Metairie,338405.53234284575,280306.296114011,-17.16852435201123
Decatur,311047.04728868767,266345.14648520487,-14.371427471547182
Pearland,287706.66828038567,259835.9337739173,-9.687204913619462
Kalamazoo,232458.03678199655,187099.530592951,-19.512556682040472
Lake Charles,284622.1149033899,209381.92228317875,-26.43511824292014
Hampton,312425.0872432751,246511.82697607303,-21.09730074777176
Miramar,538683.1058931774,288885.0081432125,-46.371994038272426
Concord,297105.6762411219,242469.59223562232,-18.389444690770095
Carrollton,318629.8645080219,298078.97040844226,-6.449770215767792
Coral Springs,568072.5630615387,315516.1687611497,-44.45847427294775
Sterling Heights,304798.5140735177,187469.45717664607,-38.4939727326137
Inglewood,722750.7954969775,369891.06930579786,-48.82176932763477
Clovis,583182.2748829242,321027.9230968838,-44.95238677112893
Melbourne,450214.94057520985,242923.5921620589,-46.04275196827287
Hamilton,254311.7352549517,215082.0920276769,-15.425809268277145
New Haven,364870.0829989374,269215.98583215446,-26.215933183829033
Santa Fe,686022.9297960385,522680.3808440929,-23.81007133398718
Gainesville,350441.1236015456,242879.61724296468,-30.693174720236094
Boulder,727413.2240378527,708891.9232677562,-2.546186975717213
Broken Arrow,236438.928929397,228470.6337896021,-3.370128250823823
Bend,717698.3785230978,419422.1418344917,-41.56011015413025
Bloomington,238680.26634449585,242631.4813785172,1.6554426951738144
Lakewood,566027.5707876836,383286.693208044,-32.2848014850827
Riverview,402393.58875275496,214583.73376175613,-46.673172794111274
Rochester,278651.3396548701,254956.4862031874,-8.503405539349096
Puyallup,529302.6828027094,342661.328182765,-35.26174355128151
Simi Valley,906310.6912318435,570081.3241842367,-37.09868705075178
Santa Clara,1052542.8176695183,782473.9481127895,-25.658706232464745
Saginaw,150205.0233250617,121139.79825041154,-19.350368204230772
Nampa,305379.8293647033,188705.620445992,-38.20625912373925
Temecula,791010.8999438211,428156.6962507337,-45.872212850525564
Norman,253647.8516404007,250414.98344958675,-1.2745498019818502
Thousand Oaks,1150948.651823877,770207.6371716842,-33.08062562555183
Independence,176854.4656499178,141071.75747127747,-20.232855329461664
Meridian,459333.1519347993,300026.7404648218,-34.68210617913128
Joliet,259668.3455524426,174973.7973392202,-32.616431561203704
Charlottesville,557960.1339056146,457224.9033357286,-18.05419857952191
Bellingham,537508.1235518067,429772.1788750721,-20.04359375349062
Arvada,436105.3937137776,403557.7744099754,-7.463246218221209
Stone Mountain,265359.7314680405,135686.74130873787,-48.86686817246807
Athens,293866.7187469476,225654.53004234371,-23.211947577957027
Westminster,396288.8212160575,350706.7739848094,-11.502228877255327
Yakima,274603.8921238965,257597.9408094877,-6.1929025050875826
Tuscaloosa,256525.9752888672,232503.69208055676,-9.364464234571013
New Port Richey,363640.6800770013,195593.87229361583,-46.212323590364356
Elgin,363072.9422694882,221498.39004024852,-38.99341860737091
Chico,505682.72791700886,343778.6124161049,-32.01693602781608
Spartanburg,182998.0596869908,172455.32934598008,-5.761115915132409
Bowling Green,214344.89141435912,206744.45784908047,-3.5458897644478626
Largo,337142.5366156299,184939.5330677251,-45.145001599554526
Falls Church,751608.3665260443,642442.0448773595,-14.524362222476938
Springfield,177278.60984073477,179177.2455580252,1.0709897369999277
Hartford,555485.6604456763,372757.67139234935,-32.895176611169575
Toms River,426036.6095953926,318253.808815709,-25.298952801742793
Lewisville,306147.1397031269,299516.5673485174,-2.1658122826295867
Vero Beach,503593.1553622489,271433.9779018257,-46.10054266790511
Berkeley,1444494.0696334962,1116812.247835607,-22.684885226356812
Bethlehem,362111.92514452914,280099.5141572436,-22.648359607199364
Gresham,388749.09128058207,266632.175498216,-31.412784883972222
Asheville,372220.1763467298,327880.1964883861,-11.912298869323045
East Los Angeles,658159.7788323216,332395.10055851075,-49.49629083256476
Delray Beach,561287.6697979681,300007.1613630852,-46.55019564725681
Laurel,561484.3255605157,374689.7323674685,-33.267997821056696
Cambridge,867158.2775317681,824094.2720679548,-4.966106716571783
Carlsbad,1067157.4414876096,809120.9186233833,-24.17979885934407
Franklin,597562.6264173766,532899.0268077572,-10.82122555041689
West Jordan,376074.01397793175,290753.72255580063,-22.68710100962673
Vista,758701.0883383971,464408.2388526624,-38.78903747591222
Hillsboro,459305.1145852381,320796.99998402,-30.156013987846343
Richardson,328676.0427004643,317723.576827848,-3.3322982054392547
Manchester,329454.82638825726,261476.66039356717,-20.633531686246688
Lowell,410621.9646982769,278307.9734398662,-32.22282357828432
Costa Mesa,1056898.031693787,686450.9249587907,-35.05041126259996
Santa Barbara,1907391.3499736344,1150400.5607757615,-39.687229849728354
Rock Hill,229593.5925452963,197375.27086877305,-14.032761680910987
Waterbury,282603.3837324619,180446.56092307705,-36.14847828789473
Downey,929701.9991038964,514490.2120844573,-44.660739400328886
League City,282915.44142190885,264346.2282729672,-6.563520554273872
Pflugerville,287856.47089230834,262579.1826253004,-8.78121245239074
Provo,346332.0148600717,272904.956808591,-21.201348677264896
Ventura,924298.92006142,565966.7375632506,-38.76799752988547
Ashburn,790214.6345080085,638912.1177786334,-19.147015269285262
Redding,449576.5229343848,277641.4402673546,-38.24378585091819
Kennesaw,359769.8927082529,279338.92359808483,-22.35622567099902
El Monte,721512.8859812539,431675.0998447725,-40.170839879360365
North Charleston,249095.455131296,178931.3809720422,-28.167544896501994
West Covina,820798.9807203795,501543.67764178425,-38.89567489452762
San Leandro,929016.8160654862,490301.747166245,-47.22358748652793
High Point,219121.13473004664,185647.4426512102,-15.276341152611971
Saint Charles,309283.96400912857,254487.9019866396,-17.71707181717047
Winter Haven,293903.0791014051,164076.16392007537,-44.173377011996415
Grand Junction,382582.575684725,287674.7046385719,-24.807159833741068
Centennial,520271.0950583429,461757.5125836976,-11.24674867207136
Bothell,732032.8295100797,478205.01138375216,-34.6743763249258
San Mateo,1309569.3000141657,976391.2777083864,-25.441801537511243
Douglasville,279810.82773298485,165095.33201730467,-40.99751844669491
McDonough,344245.8209201571,208531.3166590124,-39.423718753762806
Green Bay,199139.87114753947,170361.9489732976,-14.45111017116244
Lynnwood,618315.6315484146,374856.8342363568,-39.37451762336609
Springfield,697026.8900184105,579331.3219809014,-16.88536980752643
Madera,337425.295612615,198969.2502869245,-41.03309595515523
Burbank,1027223.0158099226,688713.9729690381,-32.953802400346746
Baytown,171657.20515216936,153461.25826869314,-10.600164943467426
Davie,661174.2852605996,375321.07043916936,-43.23417005075479
Auburn,555836.4542242568,340588.16437924403,-38.725112073734024
Edison,607238.6480704207,478825.8626560257,-21.147004694520554
West Chester,583459.9723639687,510899.9311259235,-12.436164377147962
Greeley,294942.9806037317,240717.75484488424,-18.384986022671722
Peoria,206686.44248246835,184430.34420548644,-10.768049422917391
Rockville,777020.3012914142,645159.840697304,-16.970014859966597
Longmont,386037.0517894181,348976.6209232509,-9.600226375778952
Sandy Springs,787053.5582303036,596686.4781896556,-24.18730949755058
Missouri City,311795.6256790838,286751.1337084342,-8.032342312725937
Gaithersburg,719377.1658855188,536173.0497447561,-25.467046332398834
Chapel Hill,637777.544669686,548507.6347274301,-13.997029322895038
Woodstock,369554.1694865069,274783.44957813405,-25.644608485964625
Daly City,1038024.4100879465,636788.8516210346,-38.653769079757694
Idaho Falls,291627.015712495,243850.63696400032,-16.382699878393904
Rio Rancho,351100.57521544705,268501.9686123441,-23.525625542600626
Davenport,186443.0067951913,186387.02335934143,-0.03002710416023513
Jackson,192229.52152835476,127624.02048819266,-33.608522003542774
Brockton,424414.0945096701,263516.7312644628,-37.91046652941478
Longview,224498.9662984064,226466.93530940512,0.8766049320614089
Norwalk,742097.6147390293,399669.6934245758,-46.143245108647044
Plainfield,428050.0265658635,301141.71500668884,-29.648009270628428
Parker,527909.5686495736,467138.7280406435,-11.51160051225929
Roswell,512072.5043959398,421028.60208304087,-17.7794944136471
Lafayette,197437.69287684283,186445.98189305744,-5.567179611768347
Midlothian,520291.2591602136,407997.93315868935,-21.582781571763
Federal Way,530431.4509446245,325372.1234824655,-38.658968486309945
Anderson,222214.3021078474,196421.9248852653,-11.60698342902532
Elkhart,184868.1541354356,155512.41508262715,-15.879283909170338
Lawrence,272993.99768150225,270631.7949266273,-0.8652947592023175
Fayetteville,314587.9482941262,259688.4439622668,-17.45124205474353
Gastonia,225229.86818339923,189532.54260516333,-15.849285827920667
Redmond,955114.7364386228,690576.8867175701,-27.69697080661181
Springfield,156396.62249902656,134230.87893153998,-14.172776376692243
Allen,438293.46054843575,419180.6736916818,-4.360728273891679
Columbia,559565.927577404,447392.9002889255,-20.04643631075298
Kennewick,282552.0077149029,285556.7122843784,1.0634164640257238
Acworth,337768.5071337717,251162.72549835063,-25.640573293922053
Lawton,176297.26173780765,172501.10217025346,-2.1532719964759917
Champaign,247852.3739452794,231594.2805479184,-6.559587523236887
Clermont,467264.2184380316,238021.02705407055,-49.06072032441816
Lynchburg,237989.870729186,211243.4692703636,-11.238462114741733
Sandy,498271.84671961336,394532.0947341216,-20.819910389973938
Redwood City,1322564.1216445558,1012160.2896545096,-23.469851246537022
Fishers,378941.0524442557,359012.90447871684,-5.2589044752469505
Carmel,508406.8299868019,479270.79103639536,-5.730851206535304
Medford,506286.1023315176,284525.0153486984,-43.80153552735868
Livermore,1071048.8083533463,698311.6833836677,-34.80113343692831
Canton,431794.0317201573,310246.2665469148,-28.149477816779257
Tomball,273187.453927901,258446.20203115733,-5.39602082189109
Fort Mill,374695.4754946783,329012.5141269697,-12.192023751393666
Lees Summit,325291.0146280313,287644.632216256,-11.573139348722483
Lynn,372364.83122249617,267386.8049932719,-28.192250563667653
Canton,362672.5219053645,274110.41832588974,-24.419303429495574
Santa Cruz,1193431.1034244334,856118.1919218674,-28.264129410963037
Portsmouth,251402.7332991062,212437.59937984397,-15.499089213522389
Kenosha,264010.7384547014,196480.1530110181,-25.57872677412707
New Bedford,333816.9911790453,238649.55806383464,-28.508864326851135
Covington,200141.1184573484,145172.54355992,-27.464908421176137
Bowie,669644.1382547758,388517.722357584,-41.98146445810195
San Marcos,795239.8884093356,525283.0559530854,-33.94659100868627
Napa,1018588.1348837418,597208.2359635457,-41.369017023577534
Williamsburg,513267.01690280304,424638.7482043067,-17.26747789743127
Annapolis,813901.62098782,624534.6386533262,-23.266569011702178
Highlands Ranch,529511.919972911,521237.0278321176,-1.5627395396909605
Sterling,664978.5128639723,516878.09089565935,-22.271459769499103
Chino,823860.9141160265,439987.3723024539,-46.5944597244858
Johnson City,231710.5043699696,225504.82778809665,-2.678202526357809
Mission Viejo,1034408.3076954016,675308.2638025294,-34.71550269089825
Missoula,362160.9349590126,340812.9671104397,-5.894608111443311
Newnan,333169.15174309025,243741.64223425565,-26.841473480051647
Hawthorne,756508.569482705,476032.06690335297,-37.07512563554168
Orem,357741.24242046336,273903.2425325591,-23.43537449600712
Arden-Arcade,677932.4083892851,380755.28388981,-43.83580439907644
Spokane Valley,304885.5536856993,234420.3738821256,-23.11201004827369
Livonia,347534.0660570869,216857.78579162736,-37.6009988741634
Humble,202016.5296203262,175759.97546383037,-12.99723057605381
Loveland,354053.3626520519,319522.06766511285,-9.75313289733528
Cleveland,228984.526938642,200574.77713134827,-12.40684258762441
Simpsonville,292121.14776177675,271842.68519884377,-6.94179887978188
Valdosta,224266.3344774167,180735.7421031988,-19.41022154557993
Flagstaff,571376.3424926683,366449.05977170775,-35.86555261055284
Ogden,233226.4395222877,197490.55672475856,-15.322397782483888
Apex,459929.4865651057,409859.8108870606,-10.886380878073453
Plantation,587133.9059628221,313385.5383786528,-46.62452036989043
Suffolk,374443.6767278378,306546.12484929065,-18.132914533872103
Fort Smith,209219.00390107196,198238.8416532655,-5.248166774084428
Holland,294501.12499565515,237830.5234009983,-19.24291514862394
Port Charlotte,333730.83984350786,167533.1819028881,-49.799910016872495
Santa Monica,2098018.814443147,1540762.217354867,-26.56108673821337
Lacey,382624.3596783155,287837.22545141075,-24.77289587798208
Dallas,242915.14011293696,179510.43008157655,-26.101588399093643
Florence,235783.9166417136,214065.85311919948,-9.2110029521292
Glen Burnie,405863.5340101337,283324.75074595126,-30.192114589216303
Fall River,362864.2826281407,265904.06892829394,-26.720792963580408
Monroe,196654.9312910448,178393.51410332302,-9.286020476494084
Florissant,233162.00207626144,148937.8378096467,-36.12259438356817
Palm Coast,408542.6618219423,216480.1149195633,-47.01162567597086
Albany,180647.8774269726,146679.65986544956,-18.80355199592909
Macomb,338979.53410992486,251009.63053261765,-25.951390784784124
Greenwood,260204.61162674683,241102.835328438,-7.341059860118682
Herndon,729440.38204906,632173.025843029,-13.3345176109936
Duluth,282264.7962883801,247230.06106658047,-12.41201017005531
Westminster,908087.6799950182,603164.293811012,-33.578628242779274
Conyers,333381.6283182352,186744.3632312777,-43.98480678934784
Nashua,443009.12607631134,328111.3659125266,-25.935754683300317
Appleton,249144.45141452065,219460.4538374954,-11.914372328379773
Leesburg,859588.925048377,664297.3141227894,-22.71918648958823
Harlingen,198993.3541827486,182366.91002681493,-8.355276096640141
Ellicott City,775648.0230169509,635676.598067,-18.0457399227964
Greer,279699.9347270868,260234.35911968703,-6.959449463723699
Waukegan,262537.3476085915,137006.8657147626,-47.81433309861052
Bloomington,380130.00607284665,279941.0129737114,-26.356507378671758
Duluth,485479.1642860402,328828.0333312803,-32.26732318886138
Morgantown,319296.3621458126,296890.6419881675,-7.017217486309201
Mount Pleasant,660698.4830998468,491393.2596786424,-25.625187245301795
Clifton,530304.1182656382,376074.2651099022,-29.083284071061975
Stafford,627189.9926879992,423554.00580606615,-32.4679904424485
Newton,1256375.4527239176,1187245.075036941,-5.502366154726801
Warner Robins,200317.34132277724,178217.54911279117,-11.03239093732581
Waldorf,577311.7492920227,341540.80699532223,-40.839449844184614
Walnut Creek,1277676.0422184195,744771.3784962298,-41.708903204987024
Easton,380004.0694791656,285117.0322163468,-24.970005556222375
Quincy,476709.3512717856,405216.0015537444,-14.997261859308653
Town 'n' Country,372237.27116092393,192492.2112240136,-48.287765321383894
San Ramon,1361005.790997821,948713.9584385264,-30.29317254095024
Mooresville,447111.0475838581,375986.2907705948,-15.907626795985951
Owensboro,181404.63688585605,170309.57525893766,-6.116195163136673
Brandon,371314.946957206,196872.8224068036,-46.97955899160365
Charleston,222182.52232244404,218306.04094636603,-1.7447283141615588
